GeneID	padj	pvalue	lfcSE	stat	log2FoldChange	baseMean	Symbol	Description
3135	NA	7.53e-01	0.6345	-0.3147981	-0.1997352	16.8	HLA-G	major histocompatibility complex, class I, G
11074	NA	1.06e-02	0.7488	2.554029	1.9125283	14.55	TRIM31	tripartite motif containing 31
111082993	NA	3.26e-01	0.7989	-0.9829233	-0.7852275	10.66	LINC02569	long intergenic non-protein coding RNA 2569
107986587	NA	5.74e-01	0.474	0.5624773	0.2666109	29.94	ABCF1-DT	ABCF1 divergent transcript
401247	NA	6.28e-01	0.5285	-0.4839286	-0.255764	24.12	LINC00243	long intergenic non-protein coding RNA 243
1041	NA	3.75e-01	0.5226	0.8873533	0.4637499	24.58	CDSN	corneodesmosin
5460	NA	8.45e-02	0.5708	-1.7250236	-0.9846989	21.87	POU5F1	POU class 5 homeobox 1
253018	NA	9.30e-01	0.9506	0.0881961	0.0838422	7.82	HCG27	HLA complex group 27
112267902	NA	8.09e-01	0.4737	-0.2422723	-0.1147641	29.85	LOC112267902	uncharacterized LOC112267902
10866	NA	9.60e-02	0.5038	1.6647878	0.8386916	30.5	HCP5	HLA complex P5
534	NA	8.55e-01	0.609	0.182577	0.1111942	17.74	ATP6V1G2	ATPase H+ transporting V1 subunit G2
105375018	NA	1.94e-01	0.7281	1.2975014	0.9446929	12.82	LOC105375018	uncharacterized LOC105375018
105375020	NA	6.48e-01	0.8372	0.4567613	0.3823784	9.44	LOC105375020	uncharacterized LOC105375020
401251	NA	8.63e-01	0.5539	-0.1724371	-0.0955056	21.42	SAPCD1	suppressor APC domain containing 1
104413891	NA	6.58e-01	0.6737	-0.4425226	-0.2981126	14.49	SAPCD1-AS1	SAPCD1 antisense RNA 1
26801	NA	3.59e-01	0.7822	0.9178574	0.7179917	10.95	SNORD48	small nucleolar RNA, C/D box 48
7148	NA	1.65e-01	0.6357	-1.3891034	-0.8830281	17.43	TNXB	tenascin XB
80863	NA	2.63e-01	0.525	-1.1188782	-0.5873821	25.56	PRRT1	proline rich transmembrane protein 1
100507547	NA	4.06e-01	0.645	-0.8307033	-0.5358179	16.02	LOC100507547	uncharacterized LOC100507547
63940	NA	9.00e-01	0.6813	-0.1259609	-0.0858205	14.03	GPSM3	G protein signaling modulator 3
4855	NA	6.11e-01	0.7155	-0.5092095	-0.3643239	14.15	NOTCH4	notch receptor 4
3122	NA	5.20e-01	0.4727	0.6429876	0.3039083	30.4	HLA-DRA	major histocompatibility complex, class II, DR alpha
3128	NA	6.38e-01	0.7879	0.4709607	0.3710671	10.66	HLA-DRB6	major histocompatibility complex, class II, DR beta 6 (pseudogene)
5698	NA	4.60e-01	0.4679	0.7380421	0.3453042	30.34	PSMB9	proteasome 20S subunit beta 9
3113	NA	8.80e-01	0.9655	0.1507326	0.1455257	8.64	HLA-DPA1	major histocompatibility complex, class II, DP alpha 1
100847012	NA	2.32e-01	0.71	-1.1952968	-0.8486139	13.52	MIR5004	microRNA 5004
105375027	NA	1.27e-02	1.0072	2.4915315	2.5094411	8.61	LOC105375027	uncharacterized LOC105375027
105375026	NA	1.12e-02	1.3806	2.5364755	3.5019843	6.27	LOC105375026	uncharacterized LOC105375026
102465668	NA	8.97e-01	0.8698	-0.1293273	-0.1124875	9.01	MIR7111	microRNA 7111
102723648	NA	7.82e-01	0.8519	0.2765744	0.2356081	9.63	BRPF3-AS1	BRPF3 antisense RNA 1
101154753	NA	8.24e-01	0.6483	0.2222707	0.1440981	15.8	PANDAR	promoter of CDKN1A antisense DNA damage activated RNA
221468	NA	8.66e-01	0.5674	-0.1691713	-0.0959813	20.42	TMEM217	transmembrane protein 217
107986593	NA	4.09e-01	0.813	-0.8257744	-0.6713259	10.56	ZFAND3-DT	ZFAND3 divergent transcript
222643	NA	5.95e-01	0.5609	0.5319266	0.2983366	21.24	UNC5CL	unc-5 family C-terminal like
10817	NA	9.37e-01	0.4817	-0.0789985	-0.0380503	28.39	FRS3	fibroblast growth factor receptor substrate 3
2979	NA	7.76e-01	0.7672	0.2849939	0.2186387	11.57	GUCA1B	guanylate cyclase activator 1B
105375061	NA	4.60e-01	0.574	0.7389404	0.4241213	20.94	LOC105375061	uncharacterized LOC105375061
107986596	NA	2.65e-01	0.7341	-1.1142101	-0.817973	12.91	LOC107986596	uncharacterized LOC107986596
65989	NA	3.83e-01	0.5418	-0.8718641	-0.4724007	24.02	DLK2	delta like non-canonical Notch ligand 2
101929770	NA	7.25e-01	0.8008	0.3519615	0.2818481	10.79	LOC101929770	uncharacterized LOC101929770
266977	NA	7.73e-01	0.695	-0.288153	-0.2002679	13.53	ADGRF1	adhesion G protein-coupled receptor F1
167	NA	1.91e-01	0.5541	-1.3087091	-0.7251542	21.83	CRISP1	cysteine rich secretory protein 1
2941	NA	4.41e-01	0.6422	-0.7706198	-0.4948577	17.26	GSTA4	glutathione S-transferase alpha 4
79940	NA	8.96e-01	0.5765	-0.131306	-0.0756968	20.06	LINC00472	long intergenic non-protein coding RNA 472
112267961	NA	6.19e-01	0.8885	-0.4974773	-0.4419861	8.44	LOC112267961	
441161	NA	5.53e-01	0.6318	-0.5938346	-0.3751561	16.85	OOEP	oocyte expressed protein
3617	NA	4.47e-01	0.8346	-0.7599903	-0.6342633	9.73	IMPG1	interphotoreceptor matrix proteoglycan 1
112267857	NA	7.68e-01	0.6971	-0.2943576	-0.2051887	13.49	LOC112267857	replaced by ID 83699
105377873	NA	5.84e-01	0.5313	0.5470523	0.290664	25.11	LOC105377873	uncharacterized LOC105377873
105377875	NA	1.85e-01	0.8741	1.3253681	1.1584772	9.1	LOC105377875	uncharacterized LOC105377875
692088	NA	1.18e-02	0.6918	2.5180681	1.7420691	15.72	SNORD50B	small nucleolar RNA, C/D box 50B
206412	NA	8.13e-01	0.7969	-0.2363093	-0.1883223	11.17	C6orf163	chromosome 6 open reading frame 163
105377887	NA	8.48e-01	0.5647	0.1921997	0.1085308	21.26	LOC105377887	
60468	NA	2.30e-01	0.7245	-1.1991828	-0.8688207	13.44	BACH2	BTB domain and CNC homolog 2
100861530	NA	9.93e-01	0.7155	-0.008703	-0.006227	13.44	UFL1-AS1	UFL1 antisense RNA 1
81491	NA	4.19e-01	0.5876	-0.8073573	-0.474376	19.07	GPR63	G protein-coupled receptor 63
5454	NA	6.22e-01	0.6169	-0.4924239	-0.3037995	18.1	POU3F2	POU class 3 homeobox 2
639	NA	1.11e-03	0.6728	3.260896	2.1940212	18.8	PRDM1	PR/SET domain 1
107986631	NA	6.41e-01	0.7861	-0.4661988	-0.3664918	10.54	LOC107986631	uncharacterized LOC107986631
8838	NA	5.15e-01	0.7207	0.6503835	0.4687319	13.51	CCN6	cellular communication network factor 6
222537	NA	4.24e-01	0.8985	0.7998624	0.7186966	8.18	HS3ST5	heparan sulfate-glucosamine 3-sulfotransferase 5
728402	NA	5.01e-01	0.6126	-0.6729177	-0.4122142	17.92	TPI1P3	triosephosphate isomerase 1 pseudogene 3
1300	NA	5.93e-01	0.7598	-0.5350302	-0.4064898	11.3	COL10A1	collagen type X alpha 1 chain
441168	NA	9.86e-01	0.539	-0.0181045	-0.0097577	23.55	CALHM6	calcium homeostasis modulator family member 6
105377975	NA	7.12e-01	0.6023	0.3698228	0.2227341	19.13	LOC105377975	uncharacterized LOC105377975
594837	NA	1.45e-01	0.7076	1.456631	1.0307268	14.7	SNORD101	small nucleolar RNA, C/D box 101
594839	NA	2.02e-01	0.5354	1.2748144	0.6825149	23.54	SNORA33	small nucleolar RNA, H/ACA box 33
105378008	NA	2.06e-01	0.7863	-1.264929	-0.9946601	11.47	LOC105378008	uncharacterized LOC105378008
387065	NA	4.70e-03	1.3188	2.827226	3.7286187	7.35	HMGA1P7	high mobility group AT-hook 1 pseudogene 7
100131814	NA	4.37e-01	0.5737	-0.7776581	-0.4461266	21.65	AHI1-DT	AHI1 divergent transcript
107986649	NA	1.64e-01	1.0311	1.3902007	1.4334888	6.66	LOC107986649	
100507462	NA	7.49e-01	0.8322	-0.3202632	-0.2665121	10.43	CCDC28A-AS1	CCDC28A antisense RNA 1
167838	NA	8.19e-01	0.4864	0.2290353	0.1113946	28.54	TXLNB	taxilin beta
729178	NA	5.54e-01	0.621	0.591146	0.3670887	17.11	STXBP5-AS1	STXBP5 antisense RNA 1
100128176	NA	2.51e-01	0.6906	1.1489114	0.7933867	14.12	UST-AS1	UST antisense RNA 1
645967	NA	6.33e-01	0.5575	0.4771394	0.2660137	21.53	LOC645967	uncharacterized LOC645967
107986660	NA	7.67e-01	0.8881	0.2966745	0.2634668	8.42	LOC107986660	uncharacterized LOC107986660
100652739	NA	4.49e-01	0.8274	0.7573142	0.6266133	10.34	RAET1E-AS1	RAET1E antisense RNA 1
135250	NA	1.05e-01	0.5785	1.6222803	0.9385292	20.28	RAET1E	retinoic acid early transcript 1E
353091	NA	7.97e-01	0.6028	0.256641	0.1546955	17.96	RAET1G	retinoic acid early transcript 1G
81706	NA	4.72e-01	0.5846	-0.7190266	-0.4203257	19.37	PPP1R14C	protein phosphatase 1 regulatory inhibitor subunit 14C
26230	NA	6.99e-01	0.4808	-0.3872374	-0.1861908	28.89	TIAM2	TIAM Rac1 associated GEF 2
100130967	NA	9.58e-01	0.5444	-0.0521883	-0.0284107	22.8	LINC02901	long intergenic non-protein coding RNA 2901
100129518	NA	6.92e-01	0.5148	0.3959998	0.2038516	25.59	SOD2-OT1	SOD2 overlapping transcript 1
729603	NA	9.72e-01	0.7307	0.0356284	0.0260325	12.85	CHP1P2	CHP1 pseudogene 2
100289495	NA	4.65e-01	0.6675	0.7312059	0.4880971	14.84	LOC100289495	uncharacterized LOC100289495
105378120	NA	9.49e-01	0.8434	0.0643779	0.0542958	9.37	LOC105378120	uncharacterized LOC105378120
653483	NA	9.68e-01	0.8228	0.040679	0.0334727	9.97	AFDN-DT	AFDN divergent transcript
7058	NA	6.60e-01	0.6555	-0.440578	-0.2887915	15.46	THBS2	thrombospondin 2
401288	NA	9.15e-01	0.8377	0.1067996	0.089462	10.14	LINC00242	long intergenic non-protein coding RNA 242
105378150	NA	6.90e-04	0.5527	-3.3934847	-1.8756231	24.83	LOC105378150	uncharacterized LOC105378150
105378153	NA	2.40e-01	0.5457	-1.1738505	-0.6406117	22.37	LOC105378153	uncharacterized LOC105378153
102723872	NA	8.84e-01	0.662	0.1453394	0.0962127	14.95	LOC102723872	uncharacterized LOC102723872
102723672	NA	7.19e-01	0.506	0.360191	0.1822487	25.89	LINC03015	long intergenic non-protein coding RNA 3015
115330	NA	1.64e-01	0.6383	-1.3916077	-0.8882167	16.61	GPR146	G protein-coupled receptor 146
392617	NA	4.85e-01	0.4721	-0.6987098	-0.3298736	29.93	ELFN1	extracellular leucine rich repeat and fibronectin type III domain containing 1
105375126	NA	9.94e-01	0.8535	-0.0071939	-0.0061402	9.16	LOC105375126	uncharacterized LOC105375126
107986760	NA	9.78e-01	0.5374	-0.0276775	-0.0148737	23.03	LOC107986760	uncharacterized LOC107986760
105375132	NA	7.38e-01	0.5769	-0.3346074	-0.1930256	19.85	SDK1-AS1	SDK1 antisense RNA 1
107986762	NA	4.41e-01	0.7289	-0.7698105	-0.5611333	12.61	LOC107986762	
222967	NA	6.96e-01	0.8402	-0.3901716	-0.3278197	9.22	RSPH10B	radial spoke head 10 homolog B
392862	NA	3.95e-02	0.5395	-2.0585479	-1.1106367	23.66	GRID2IP	Grid2 interacting protein
728194	NA	9.66e-01	0.7736	0.0425777	0.0329401	10.92	RSPH10B2	radial spoke head 10 homolog B2
340267	NA	7.73e-01	0.5002	-0.2885372	-0.1443154	26.84	COL28A1	collagen type XXVIII alpha 1 chain
100505921	NA	6.00e-01	0.6547	0.5244997	0.3433971	15.73	GLCCI1-DT	GLCCI1 divergent transcript
105375169	NA	8.91e-01	0.5199	0.1376612	0.071566	24.86	LOC105375169	uncharacterized LOC105375169
100506098	NA	9.46e-01	0.658	-0.0671729	-0.044201	15.15	MACC1-DT	MACC1 divergent transcript
222901	NA	1.47e-02	0.4858	-2.4404155	-1.1854588	30.44	RPL23P8	ribosomal protein L23 pseudogene 8
10457	NA	6.29e-01	0.6902	-0.4833783	-0.3336096	15.05	GPNMB	glycoprotein nmb
1197	NA	8.45e-01	0.7629	0.1951252	0.1488559	11.37	CLK2P1	CDC like kinase 2, pseudogene 1
441204	NA	6.59e-01	0.482	-0.4419267	-0.2130265	28.33	LINC02981	long intergenic non-protein coding RNA 2981
100506289	NA	9.05e-02	1.0481	1.6929834	1.774416	6.88	LOC100506289	uncharacterized LOC100506289
3200	NA	2.41e-01	0.8858	-1.1728168	-1.0388582	8.75	HOXA3	homeobox A3
3204	NA	9.30e-01	0.8347	-0.0873581	-0.0729166	9.49	HOXA7	homeobox A7
3207	NA	3.63e-01	0.59	0.908996	0.536307	19.46	HOXA11	homeobox A11
9865	NA	9.18e-02	0.4662	-1.6858129	-0.7858613	30.94	TRIL	TLR4 interactor with leucine rich repeats
1124	NA	8.30e-01	0.6672	-0.214959	-0.1434241	14.69	CHN2	chimerin 2
107986700	NA	5.68e-01	0.7048	-0.5709891	-0.4024458	13.67	PRR15-DT	PRR15 divergent transcript
105375213	NA	6.45e-01	0.547	-0.4603145	-0.2518134	22.17	LOC105375213	
442524	NA	7.58e-01	0.8847	0.3081172	0.2726039	9.08	DPY19L2P3	DPY19L2 pseudogene 3
105375215	NA	7.42e-01	0.8309	0.3298065	0.2740527	9.61	FKBP14-AS1	FKBP14 antisense RNA 1
105375216	NA	7.19e-01	0.849	0.3600508	0.3056964	9.15	LOC105375216	uncharacterized LOC105375216
100506516	NA	8.86e-01	0.5828	-0.143527	-0.0836426	21.93	LINC01176	long intergenic non-protein coding RNA 1176
358	NA	9.04e-01	0.7944	-0.1209879	-0.0961076	10.41	AQP1	aquaporin 1 (Colton blood group)
441208	NA	7.97e-01	0.5379	0.2578535	0.1386955	22.69	ZNRF2P1	zinc and ring finger 2 pseudogene 1
57057	NA	2.36e-01	0.5903	-1.1851273	-0.6996029	19.11	TBX20	T-box transcription factor 20
273	NA	8.29e-01	0.8059	-0.2164433	-0.1744377	10.6	AMPH	amphiphysin
107986785	NA	4.57e-01	0.6403	-0.7438272	-0.4763036	16.38	LOC107986785	uncharacterized LOC107986785
112267983	NA	4.44e-01	0.7974	0.7661898	0.6109521	10.46	CDK13-DT	CDK13 divergent transcript
285954	NA	6.58e-01	0.6737	-0.4425226	-0.2981126	14.49	INHBA-AS1	INHBA antisense RNA 1
107986735	NA	3.60e-01	0.6739	-0.9157508	-0.6171455	14.89	LOC107986735	uncharacterized LOC107986735
401331	NA	7.19e-01	0.7151	-0.3594684	-0.2570665	12.74	RASA4CP	RAS p21 protein activator 4C, pseudogene
165	NA	9.91e-01	0.638	0.0107097	0.0068329	16.41	AEBP1	AE binding protein 1
105375259	NA	1.60e-01	0.4806	-1.4056425	-0.6756015	29.59	LOC105375259	uncharacterized LOC105375259
677798	NA	3.53e-01	0.7475	0.9296287	0.6948896	12.06	SNORA9	small nucleolar RNA, H/ACA box 9
102723334	NA	1.60e-01	0.781	-1.4059709	-1.0980038	11.42	LOC102723334	uncharacterized LOC102723334
677796	NA	9.45e-02	0.9982	1.6720084	1.6690028	7.6	SNORA5C	small nucleolar RNA, H/ACA box 5C
730234	NA	8.17e-01	0.7559	0.2316374	0.1751032	12.66	LOC730234	uncharacterized LOC730234
107986806	NA	3.79e-01	0.6095	-0.8798438	-0.536266	17.78	LINC02848	long intergenic non-protein coding RNA 2848
105375318	NA	9.45e-01	0.8097	0.0694395	0.0562277	10.05	LOC105375318	uncharacterized LOC105375318
105375334	NA	4.11e-01	0.6591	0.8214185	0.5413747	15.94	LOC105375334	uncharacterized LOC105375334
84214	NA	3.09e-01	0.8118	-1.0170747	-0.8256275	10.07	LOC84214	Putative uncharacterized protein FLJ92257
100289098	NA	1.43e-01	0.6153	-1.4651467	-0.9015366	18.49	LINC03011	long intergenic non-protein coding RNA 3011
728524	NA	4.34e-01	0.545	0.7830151	0.4267044	22.28	SPDYE8	speedy/RINGO cell cycle regulator family member E8
100996746	NA	5.53e-01	0.567	0.5932907	0.3364197	20.39	SPDYE11	speedy/RINGO cell cycle regulator family member E11
155382	NA	5.71e-01	0.5835	-0.567079	-0.3308721	19.92	VPS37D	VPS37D subunit of ESCRT-I
105375350	NA	3.94e-01	0.7322	0.8519856	0.6237835	12.39	LOC105375350	uncharacterized LOC105375350
155368	NA	5.43e-01	0.7543	-0.6077463	-0.4584382	11.6	METTL27	methyltransferase like 27
135886	NA	2.61e-01	0.7653	-1.1238165	-0.8600268	11.67	TMEM270	transmembrane protein 270
693175	NA	3.12e-01	0.7853	1.0109679	0.7938718	11.28	MIR590	microRNA 590
7462	NA	5.55e-01	0.5679	0.590256	0.3352215	21.45	LAT2	linker for activation of T cells family member 2
105180390	NA	7.87e-01	0.645	-0.2706217	-0.1745432	15.93	SPDYE13	speedy/RINGO cell cycle regulator family member E13
641776	NA	7.27e-01	0.6819	-0.3485104	-0.2376607	14.19	SPDYE14	speedy/RINGO cell cycle regulator family member E14
105180391	NA	7.83e-01	0.7173	0.2759181	0.1979178	12.68	SPDYE15	speedy/RINGO cell cycle regulator family member E15
101927126	NA	4.88e-01	0.6686	-0.6942893	-0.4642318	15.01	GTF2IP7	general transcription factor IIi pseudogene 7
136853	NA	9.41e-01	0.5503	-0.0735968	-0.0404986	22.35	SSC4D	scavenger receptor cysteine rich family member with 4 domains
102723555	NA	5.39e-01	0.7247	-0.6143258	-0.4451887	12.5	SPDYE16	speedy/RINGO cell cycle regulator family member E16
100505767	NA	4.51e-01	0.506	-0.7540978	-0.3815961	26.3	SPDYE18	speedy/RINGO cell cycle regulator family member E18
105375363	NA	7.20e-01	0.6764	-0.3585461	-0.2425219	14.23	LOC105375363	uncharacterized LOC105375363
781	NA	9.08e-01	0.7697	-0.1155686	-0.0889481	11.38	CACNA2D1	calcium voltage-gated channel auxiliary subunit alpha2delta 1
105375378	NA	3.76e-01	0.8124	-0.8859462	-0.7197168	10.43	LOC105375378	uncharacterized LOC105375378
105375384	NA	9.61e-01	0.6804	-0.0489777	-0.0333228	15.89	LOC105375384	uncharacterized LOC105375384
79689	NA	2.76e-01	0.5116	-1.0888214	-0.5570686	25.96	STEAP4	STEAP4 metalloreductase
442523	NA	4.28e-01	0.7539	-0.7927924	-0.5976622	11.57	DPY19L2P4	DPY19L2 pseudogene 4
26872	NA	7.01e-01	0.65	0.3837544	0.2494516	16.51	STEAP1	STEAP family member 1
112267986	NA	5.05e-01	0.8105	0.6669368	0.5405242	10.14	LOC112267986	uncharacterized LOC112267986
613126	NA	4.82e-01	0.5996	-0.7023398	-0.4210986	18.82	CYP51A1-AS1	CYP51A1 antisense RNA 1
105375401	NA	6.63e-01	0.734	0.4364515	0.3203675	14.14	TFPI2-DT	TFPI2 divergent transcript
2792	NA	8.07e-01	0.6968	0.2445665	0.1704097	13.79	GNGT1	G protein subunit gamma transducin 1
402569	NA	6.85e-01	0.8528	-0.4062843	-0.3464861	9.25	KPNA7	karyopherin subunit alpha 7
84176	NA	2.77e-01	0.7717	-1.0861164	-0.838207	11.68	MYH16	myosin heavy chain 16 pseudogene
105375421	NA	6.25e-01	0.6338	-0.4881781	-0.3093955	16.26	LOC105375421	uncharacterized LOC105375421
101927610	NA	9.57e-01	0.7704	0.0533817	0.0411267	11.63	LOC101927610	uncharacterized LOC101927610
407050	NA	1.20e-01	0.6461	1.5550921	1.0047466	16.9	MIR93	microRNA 93
255374	NA	6.66e-01	0.6605	-0.4319456	-0.2853014	14.97	MBLAC1	metallo-beta-lactamase domain containing 1
102466747	NA	3.95e-01	0.7503	0.8499739	0.6377285	11.84	MIR6840	microRNA 6840
29992	NA	9.02e-01	0.7876	-0.1227965	-0.0967116	10.48	PILRA	paired immunoglobin like type 2 receptor alpha
100316904	NA	2.81e-01	0.6193	-1.0789292	-0.6681957	17.53	SAP25	Sin3A associated protein 25
7036	NA	8.75e-01	0.8631	-0.1571866	-0.1356622	9.27	TFR2	transferrin receptor 2
105375430	NA	8.51e-01	0.8483	0.1875914	0.1591257	9.2	SLC12A9-AS1	SLC12A9 antisense RNA 1
4584	NA	9.19e-01	0.5314	0.1014673	0.0539158	24.95	MUC3A	mucin 3A, cell surface associated
100616117	NA	6.09e-01	0.8006	0.5121394	0.4099975	10.23	MIR4653	microRNA 4653
107986717	NA	7.04e-01	0.6676	0.3799732	0.2536836	14.73	LOC107986717	uncharacterized LOC107986717
222235	NA	4.95e-01	0.4695	-0.6830598	-0.3206778	30.73	FBXL13	F-box and leucine rich repeat protein 13
10234	NA	3.05e-01	0.7487	-1.026708	-0.7686549	12.33	LRRC17	leucine rich repeat containing 17
105375434	NA	2.91e-01	0.4926	-1.0550447	-0.5197101	27.58	LOC105375434	uncharacterized LOC105375434
222256	NA	7.49e-02	0.7955	1.7813565	1.417056	11.41	CDHR3	cadherin related family member 3
107986838	NA	8.52e-01	0.5104	-0.1863841	-0.0951366	25.38	LOC107986838	uncharacterized LOC107986838
93654	NA	8.73e-01	0.4825	-0.1598688	-0.0771377	29.77	ST7-AS2	ST7 antisense RNA 2
10157	NA	4.83e-01	0.5631	-0.7018297	-0.3952231	20.83	AASS	aminoadipate-semialdehyde synthase
154865	NA	5.54e-01	0.713	-0.5920637	-0.4221375	12.97	IQUB	IQ motif and ubiquitin domain containing
401398	NA	2.59e-01	0.8698	1.1279755	0.9811604	9.12	POT1-AS1	POT1 antisense RNA 1
105375486	NA	4.90e-01	0.5131	-0.6896605	-0.3538492	26.41	LINC02830	long intergenic non-protein coding RNA 2830
107986845	NA	9.78e-01	0.5763	0.0276203	0.0159166	19.68	LOC107986845	uncharacterized LOC107986845
346653	NA	9.13e-01	0.5267	0.1093947	0.0576209	23.67	GARIN1A	golgi associated RAB2 interactor 1A
100130705	NA	4.88e-01	0.6526	-0.6939309	-0.4528433	15.56	ATP6V1FNB	ATP6V1F neighbor
100506881	NA	8.61e-01	0.6701	0.1744695	0.1169177	15.11	MKLN1-AS	MKLN1 antisense RNA
136332	NA	7.61e-01	0.8952	-0.3035506	-0.2717353	8.4	LRGUK	leucine rich repeats and guanylate kinase domain containing
107986852	NA	7.68e-01	0.5838	0.2947418	0.1720595	19.16	LOC107986852	uncharacterized LOC107986852
6916	NA	9.74e-03	0.9364	2.5849924	2.4205274	9.76	TBXAS1	thromboxane A synthase 1
285962	NA	8.53e-01	0.5039	-0.1848824	-0.0931613	27.91	WEE2-AS1	WEE2 antisense RNA 1
5644	NA	6.78e-01	0.6914	-0.4158163	-0.2875036	14.16	PRSS1	serine protease 1
135932	NA	6.68e-01	0.7846	-0.4289503	-0.3365354	10.97	TMEM139	transmembrane protein 139
9715	NA	1.22e-02	0.5633	2.5055783	1.4113042	22.57	FAM131B	family with sequence similarity 131 member B
653691	NA	3.29e-01	0.8234	-0.9761489	-0.8037975	10.09	TCAF2P1	TRPM8 channel associated factor 2 pseudogene 1
154761	NA	8.69e-01	0.4997	-0.1646322	-0.0822678	26.47	LOC154761	family with sequence similarity 115, member C pseudogene
101928605	NA	7.54e-01	0.4805	-0.3131841	-0.1504763	29.35	ARHGEF35-AS1	ARHGEF35 antisense RNA 1
401428	NA	6.81e-01	0.5499	-0.4112335	-0.2261342	21.9	OR2A20P	olfactory receptor family 2 subfamily A member 20 pseudogene
441295	NA	9.27e-01	0.5749	0.0922006	0.0530017	19.87	OR2A9P	olfactory receptor family 2 subfamily A member 9 pseudogene
102723099	NA	4.66e-01	0.6541	0.7293598	0.4770931	15.95	GHET1	gastric carcinoma proliferation enhancing transcript 1
107986858	NA	1.35e-01	0.7412	-1.4938193	-1.1072678	13.76	LOC107986858	uncharacterized LOC107986858
105375563	NA	9.49e-01	0.6953	0.0634741	0.0441324	15.41	REPIN1-AS1	REPIN1 antisense RNA 1
285971	NA	8.00e-01	0.5904	0.2527425	0.1492228	18.96	ZNF775	zinc finger protein 775
9311	NA	8.10e-01	0.501	-0.2401103	-0.120297	26.27	ASIC3	acid sensing ion channel subunit 3
107986862	NA	4.82e-01	0.7766	-0.7031665	-0.5461118	11.19	LOC107986862	
768213	NA	8.47e-01	0.5738	-0.1926622	-0.1105411	20.31	MIR671	microRNA 671
101927858	NA	9.12e-01	0.5348	-0.1103436	-0.0590143	24.03	RNF32-AS1	RNF32 antisense RNA 1
105375606	NA	5.86e-01	0.7978	-0.5450929	-0.4348662	10.28	MNX1-AS2	MNX1 antisense RNA 2
105379752	NA	3.50e-01	0.56	-0.9346994	-0.5234308	22.82	LOC105379752	
154822	NA	1.02e-01	0.6057	-1.6344704	-0.990033	19.25	LINC00689	long intergenic non-protein coding RNA 689
2626	NA	1.00e-01	0.7003	1.6437328	1.1510524	14.1	GATA4	GATA binding protein 4
105379243	NA	6.47e-01	0.5595	0.4579272	0.2561928	20.91	LOC105379243	uncharacterized LOC105379243
100132923	NA	7.67e-01	0.5498	-0.2963971	-0.1629479	22.02	FAM66D	family with sequence similarity 66 member D
619423	NA	5.83e-01	0.7571	0.5490593	0.4156845	11.41	FAM85A	family with sequence similarity 85 member A
100506990	NA	5.43e-01	0.4842	-0.6088449	-0.2947953	28.01	FAM86B2-DT	FAM86B2 divergent transcript
157773	NA	4.08e-01	0.527	0.8280378	0.4363684	24.22	C8orf48	chromosome 8 open reading frame 48
254896	NA	9.55e-01	0.6907	-0.0559283	-0.0386301	13.68	LOC254896	uncharacterized LOC254896
2796	NA	7.55e-01	0.6869	0.3117144	0.2141163	13.96	GNRH1	gonadotropin releasing hormone 1
157489	NA	9.58e-01	0.5062	0.0527763	0.0267156	26.99	SDAD1P1	SDA1 domain containing 1 pseudogene 1
10687	NA	2.90e-01	0.4717	-1.0574419	-0.4987589	30.22	PNMA2	PNMA family member 2
619351	NA	6.08e-02	0.6876	-1.8749265	-1.2891087	14.91	LINC00589	long intergenic non-protein coding RNA 589
56154	NA	1.43e-01	0.5634	1.4645059	0.825148	22.25	TEX15	testis expressed 15, meiosis and synapsis associated
105379377	NA	4.92e-01	0.877	-0.6867705	-0.6023158	8.96	LOC105379377	uncharacterized LOC105379377
728024	NA	7.95e-01	0.5012	-0.2592589	-0.1299353	27.09	LOC728024	STING1 ER exit protein 1 pseudogene
203100	NA	1.11e-01	0.6529	1.5943284	1.0409471	16.42	HTRA4	HtrA serine peptidase 4
105379393	NA	9.86e-01	0.6959	0.0170312	0.0118512	13.45	KAT6A-AS1	KAT6A antisense RNA 1
105379395	NA	6.86e-01	0.5082	-0.403763	-0.2051896	26.85	LOC105379395	uncharacterized LOC105379395
105375816	NA	4.19e-01	0.6938	-0.8085809	-0.5610038	14.39	LOC105375816	putative coiled-coil domain-containing protein 144C
